Time	wind	T	rh	P	solar	G	Shortwave_radiation	Ref_precip
13.04.2018 01:00	0.88867	10.02833	68.45333		-14.99667	83.60000	-272.03333	0.00000
13.04.2018 02:00	1.13117	10.55167	66.28833		-11.10000	81.00000	-273.85000	0.00000
13.04.2018 03:00	1.54350	10.22333	67.76500		-14.74000	66.73000	-273.81667	0.00000
13.04.2018 04:00	1.04400	9.50833	70.97833		-31.60667	42.42000	-274.08333	0.00000
13.04.2018 05:00	1.47783	8.99917	71.14000		-33.13167	21.58000	-272.71667	0.00000
13.04.2018 06:00	0.72450	9.13000	69.81833		-4.87167	5.27700	-272.48333	0.00000
13.04.2018 07:00	0.62083	11.34667	60.01500		88.24833	-7.94300	-265.11667	0.00000
13.04.2018 08:00	0.75633	13.19667	55.88833		187.43333	-12.63000	-238.71667	0.00000
13.04.2018 09:00	2.29600	14.13167	46.49833		193.74167	-16.01000	-233.51667	0.00000
13.04.2018 10:00	4.68933	15.55167	34.47833		423.65000	-18.73000	-220.78333	0.00000
13.04.2018 11:00	5.07033	16.17000	29.43000		484.23333	-21.01000	-208.76667	0.00000
13.04.2018 12:00	5.30683	15.97000	29.04000		400.90000	-20.69000	-213.20000	0.00000
13.04.2018 13:00	5.27517	16.01333	28.50500		460.16667	-20.22000	-211.03333	0.00000
13.04.2018 14:00	4.77350	16.43333	27.07500		406.33333	-20.70000	-197.98333	0.00000
13.04.2018 15:00	4.68783	16.09500	26.77667		288.58333	-21.27000	-198.08333	0.00000
13.04.2018 16:00	4.09017	15.69167	28.76000		142.30000	-20.48000	-205.36667	0.00000
13.04.2018 17:00	4.61067	14.92333	30.18500		-29.13067	-19.55000	-225.65000	0.00000
13.04.2018 18:00	2.71133	13.34833	34.99500		-71.30833	-15.21000	-249.18333	0.00000
13.04.2018 19:00	2.57650	11.54667	43.65333		-69.11167	-6.96100	-269.35000	0.00000
13.04.2018 20:00	2.53467	10.19000	48.95500		-64.85667	-0.65300	-273.71667	0.00000
13.04.2018 21:00	2.94617	8.76833	54.72500		-67.81667	5.62800	-273.38333	0.00000
13.04.2018 22:00	2.82533	7.51117	60.31833		-65.89167	17.31000	-273.48333	0.00000
13.04.2018 23:00	1.88917	6.61267	64.30833		-63.08833	46.07000	-273.31667	0.00000
14.04.2018 00:00	1.64083	5.85433	67.86000		-59.23333	71.37000	-272.78333	0.00000
14.04.2018 01:00	1.60467	5.23067	70.58000		-56.59333	79.81000	-272.76667	0.00000
14.04.2018 02:00	1.24067	4.01133	76.76167		-56.78167	48.80000	-272.63333	0.00000
14.04.2018 03:00	0.89050	3.21900	80.05667		-54.95500	33.70000	-272.88333	0.00000
14.04.2018 04:00	0.57567	1.90983	85.43333		-54.52500	21.98000	-273.10000	0.00000
14.04.2018 05:00	0.13667	0.86683	90.40000		-49.70500	12.21000	-272.81667	0.00000
14.04.2018 06:00	0.51817	2.08833	85.19000		-6.25750	3.67300	-272.36667	0.00000
14.04.2018 07:00	0.70867	5.03750	71.46500		86.80000	-0.88000	-271.96667	0.00000
14.04.2018 08:00	0.57933	7.51317	62.32667		189.33333	-1.57800	-269.31667	0.00000
14.04.2018 09:00	0.81000	9.71000	56.79667		309.25000	-2.63300	-258.85000	0.00000
14.04.2018 10:00	0.94467	12.22333	50.50667		363.45000	-2.76300	-236.60000	0.00000
14.04.2018 11:00	1.18967	15.21000	45.05333		440.28333	-4.21300	-204.98333	0.00000
14.04.2018 12:00	1.60383	17.39000	35.42667		461.38333	-4.59900	-160.40000	0.00000
14.04.2018 13:00	1.61917	18.49167	32.42833		440.81667	-3.68400	-122.80000	0.00000
14.04.2018 14:00	1.58067	19.32833	27.60500		378.95000	-3.72800	-81.05667	0.00000
14.04.2018 15:00	2.03283	19.57167	26.96833		262.78333	-4.34200	-77.76333	0.00000
14.04.2018 16:00	2.47017	19.14667	27.62833		120.09167	-5.13100	-115.85000	0.00000
14.04.2018 17:00	2.48067	18.07333	30.17167		-10.77633	-4.16300	-172.08333	0.00000
14.04.2018 18:00	3.00367	16.13667	37.05333		-59.65333	-1.26700	-219.36667	0.00000
14.04.2018 19:00	3.27233	14.27333	44.83333		-69.29167	1.75600	-257.96667	0.00000
14.04.2018 20:00	3.17817	12.73500	49.02333		-66.99333	7.15700	-268.16667	0.00000
14.04.2018 21:00	2.02217	11.38667	52.56333		-60.75000	9.38000	-272.86667	0.00000
14.04.2018 22:00	1.89367	10.18167	56.79500		-58.78167	7.67300	-273.65000	0.00000
14.04.2018 23:00	1.24217	8.41000	64.36000		-51.18333	11.37000	-273.63333	0.00000
15.04.2018 00:00	2.18300	8.59500	64.02333		-53.58000	13.64000	-272.81667	0.00000
15.04.2018 01:00	1.63550	7.10250	71.94833		-47.91167	15.97000	-273.63333	0.00000
15.04.2018 02:00	0.78000	6.03217	77.21667		-42.09500	20.99000	-273.83333	0.00000
15.04.2018 03:00	1.00083	5.53850	81.19667		-39.54500	13.68000	-273.56667	0.00000
15.04.2018 04:00	0.68667	5.14317	83.18500		-36.02333	11.65000	-273.51667	0.00000
15.04.2018 05:00	0.66750	4.83317	85.93333		-29.04500	4.64200	-273.76667	0.00000
15.04.2018 06:00	0.47767	5.31583	86.08333		-7.47617	0.82700	-273.81667	0.00000
15.04.2018 07:00	0.28867	6.52750	82.78333		25.87000	-2.32600	-274.58333	0.00000
15.04.2018 08:00	0.66417	7.69333	77.63333		38.87833	-3.64200	-274.15000	0.52000
15.04.2018 09:00	0.71617	9.38500	73.89167		84.35167	-5.87800	-274.53333	1.69000
15.04.2018 10:00	0.67033	11.15500	67.59167		179.43333	-5.78800	-270.60000	0.91000
15.04.2018 11:00	0.87133	14.72667	57.25500		394.78333	-5.78800	-246.23333	0.65000
15.04.2018 12:00	1.12950	18.83833	50.44667		435.46667	-5.78900	-176.18333	0.26000
15.04.2018 13:00	1.12983	21.17833	41.45833		348.01667	-5.78900	-100.43167	0.00000
15.04.2018 14:00	1.75700	21.10667	35.61333		133.45000	-5.78900	-118.80000	0.00000
15.04.2018 15:00	2.52517	20.67000	34.36333		156.41667	-5.74400	-168.16667	0.00000
15.04.2018 16:00	1.56167	19.83000	35.88667		38.76667	-5.65800	-194.70000	0.00000
15.04.2018 17:00	1.41633	18.47333	44.15833		5.39850	-5.78900	-228.63333	0.00000
15.04.2018 18:00	1.94600	16.75333	50.69667		-19.53167	-5.39400	-250.15000	0.00000
15.04.2018 19:00	1.75917	16.05833	52.48333		-18.63333	-4.02600	-260.56667	0.00000
15.04.2018 20:00	1.25533	16.86667	49.09667		-46.87167	6.47100	-263.55000	0.00000
15.04.2018 21:00	1.98217	14.92833	61.63833		-32.68167	25.40000	-266.66667	0.00000
15.04.2018 22:00	1.90750	13.73333	68.85500		-54.18333	37.32000	-269.20000	0.13000
15.04.2018 23:00	2.17483	12.33833	79.48667		-38.92667	43.73000	-271.48333	0.00000
16.04.2018 00:00	2.17383	12.00833	80.83333		-21.29667	29.78000	-271.83333	0.00000
16.04.2018 01:00	2.05333	11.57000	83.70000		-38.90833	33.45000	-273.11667	0.00000
16.04.2018 02:00	1.55283	10.89667	90.58333		-21.50333	49.48000	-273.58333	0.00000
16.04.2018 03:00	1.31283	10.53500	93.51667		-18.59167	32.16000	-273.91667	0.00000
16.04.2018 04:00	0.76300	10.34667	93.68333		-15.46500	27.10000	-274.10000	0.00000
16.04.2018 05:00	0.36883	10.45000	94.31667		-7.74317	20.16000	-274.26667	0.00000
16.04.2018 06:00	1.20067	10.65500	93.93333		2.66617	9.84000	-273.83333	0.00000
16.04.2018 07:00	0.82350	11.03667	92.10000		2.94850	-3.08000	-272.46667	0.00000
16.04.2018 08:00	0.58000	11.53500	89.51667		31.74833	-8.47000	-270.40000	0.00000
16.04.2018 09:00	0.96583	12.20167	82.83500		31.54167	-10.44000	-267.63333	0.00000
16.04.2018 10:00	0.40600	12.51333	79.32833		27.76833	-12.50000	-266.10000	0.00000
16.04.2018 11:00	0.51817	12.61333	81.83333		62.07500	-12.59000	-262.88333	0.00000
16.04.2018 12:00	0.98800	12.96667	74.75167		51.68167	-15.05000	-258.78333	0.13000
16.04.2018 13:00	0.80717	13.26833	72.79833		77.97167	-16.71000	-256.38333	0.00000
16.04.2018 14:00	1.03650	13.77333	66.92833		102.90500	-17.02000	-244.48333	0.00000
16.04.2018 15:00	1.52267	12.97333	76.89500		14.52767	-19.56000	-251.28333	0.00000
16.04.2018 16:00	1.45150	12.92167	78.39833		19.57300	-20.96000	-258.40000	0.00000
16.04.2018 17:00	1.04450	12.44500	80.86000		-19.35467	-21.27000	-263.10000	0.00000
16.04.2018 18:00	1.62900	11.84667	81.35000		-10.64000	-18.98000	-266.51667	0.00000
16.04.2018 19:00	1.97450	11.16500	83.01667		-13.04167	-7.26300	-268.48333	0.00000
16.04.2018 20:00	1.76717	10.83167	83.31667		-14.40333	5.01900	-270.10000	0.00000
16.04.2018 21:00	1.94650	10.37167	84.05000		-25.14000	21.15000	-271.50000	0.00000
16.04.2018 22:00	1.83800	10.11167	84.25000		-11.83000	39.90000	-271.86667	0.00000
16.04.2018 23:00	1.95333	9.93000	85.71667		-32.84333	56.07000	-272.46667	0.00000
17.04.2018 00:00	2.12067	9.60167	88.70000		-20.54000	66.74000	-272.26667	0.00000
17.04.2018 01:00	1.91367	9.57333	89.08333		-14.04000	71.10000	-273.05000	0.00000
17.04.2018 02:00	1.44733	9.53000	88.96667		-12.75667	67.45000	-273.30000	0.00000
17.04.2018 03:00	0.80817	9.21167	90.70000		-12.60167	54.30000	-273.31667	0.00000
17.04.2018 04:00	1.67250	9.26500	90.48333		-14.78167	37.74000	-271.71667	0.00000
17.04.2018 05:00	1.11333	9.06667	91.88333		-16.86667	23.94000	-272.80000	0.00000
17.04.2018 06:00	1.06600	8.97667	92.31667		-15.04000	6.94000	-271.75000	0.00000
17.04.2018 07:00	1.70167	9.38167	90.38333		18.20833	-7.98900	-272.58333	0.00000
17.04.2018 08:00	1.47600	11.27167	81.70333		155.82000	-13.47000	-266.55000	0.00000
17.04.2018 09:00	0.67283	14.15833	63.04833		251.33333	-15.75000	-224.71667	0.00000
17.04.2018 10:00	0.98717	15.36333	50.54833		299.40000	-17.45000	-166.85000	0.00000
17.04.2018 11:00	0.89183	16.23000	46.27333		296.95000	-18.64000	-127.53333	0.00000
17.04.2018 12:00	0.78783	15.87833	46.58500		105.68333	-19.17000	-150.21667	0.00000
17.04.2018 13:00	0.81950	16.55167	43.37833		212.91667	-21.53000	-160.63333	0.00000
17.04.2018 14:00	0.99633	17.58167	39.69000		319.00000	-23.59000	-84.11000	0.00000
17.04.2018 15:00	0.73100	16.95500	43.19167		124.75500	-24.38000	-117.24667	0.00000
17.04.2018 16:00	0.73100	17.09333	39.79000		43.26500	-25.22000	-133.10000	0.00000
17.04.2018 17:00	0.75383	17.49167	38.43833		21.74667	-25.30000	-163.41667	0.00000
17.04.2018 18:00	1.62350	15.50167	47.16667		-25.32167	-20.90000	-173.23333	0.00000
17.04.2018 19:00	1.22300	13.52333	55.79500		-39.56667	-9.41000	-243.43333	0.00000
17.04.2018 20:00	2.53983	12.16667	63.56167		-41.99667	2.07600	-263.71667	0.00000
17.04.2018 21:00	2.58867	11.13833	68.07000		-51.41167	15.54000	-268.60000	0.00000
17.04.2018 22:00	1.93383	10.08500	72.31500		-40.05000	33.64000	-271.68333	0.00000
17.04.2018 23:00	1.84683	9.62833	74.39167		-44.61500	49.41000	-272.65000	0.00000
18.04.2018 00:00	1.68433	8.76667	78.27333		-56.32167	66.53000	-271.15000	0.00000
18.04.2018 01:00	1.40050	7.74767	82.18333		-47.55833	71.01000	-271.40000	0.00000
18.04.2018 02:00	1.30217	7.26683	83.13333		-52.78000	68.37000	-271.45000	0.00000
18.04.2018 03:00	0.68917	5.81017	88.70000		-48.25167	58.85000	-271.45000	0.00000
18.04.2018 04:00	0.53050	4.84767	91.98333		-48.35167	44.39000	-271.13333	0.00000
18.04.2018 05:00	0.45317	4.22517	92.48333		-44.54333	28.71000	-270.53333	0.00000
18.04.2018 06:00	0.27883	5.09417	90.41667		-1.20133	7.54900	-269.93333	0.00000
18.04.2018 07:00	0.37267	8.61367	74.56667		89.16500	-6.14500	-266.00000	0.00000
18.04.2018 08:00	0.45450	10.97667	67.95667		221.50000	-10.48000	-249.91667	0.00000
18.04.2018 09:00	0.82567	13.25167	62.16333		336.08333	-13.20000	-209.61667	0.00000
18.04.2018 10:00	0.80383	15.68833	51.29667		426.66667	-14.65000	-150.00000	0.00000
18.04.2018 11:00	1.03733	17.57667	38.55000		475.65000	-15.70000	-77.37333	0.00000
18.04.2018 12:00	1.36950	18.42000	35.39500		489.60000	-16.62000	-41.77833	0.00000
18.04.2018 13:00	1.37700	19.43333	31.27500		458.21667	-17.89000	-8.75850	0.00000
18.04.2018 14:00	1.11217	20.21167	27.02833		392.35000	-19.61000	34.30833	0.00000
18.04.2018 15:00	1.49633	20.46833	23.32500		265.65000	-21.66000	41.67167	0.00000
18.04.2018 16:00	1.56217	20.41833	23.68833		86.69667	-22.72000	-8.82950	0.00000
18.04.2018 17:00	1.60633	19.85000	25.27333		-5.81233	-22.67000	-65.78500	0.00000
18.04.2018 18:00	1.58833	17.12833	36.07667		-60.80333	-17.83000	-149.38333	0.00000
18.04.2018 19:00	2.90333	13.80667	48.05000		-68.09167	-7.61700	-241.50000	0.00000
18.04.2018 20:00	2.73067	12.21833	53.12000		-67.27167	3.65700	-264.18333	0.00000
18.04.2018 21:00	2.50667	11.06667	56.23333		-66.02500	17.47000	-270.41667	0.00000
18.04.2018 22:00	1.94717	10.19167	59.00833		-63.34333	33.94000	-272.20000	0.00000
18.04.2018 23:00	2.35683	9.49667	61.16667		-62.39833	49.93000	-272.53333	0.00000
19.04.2018 00:00	1.45450	8.44133	65.32500		-58.85667	67.35000	-272.06667	0.00000
19.04.2018 01:00	0.30850	5.87667	76.70500		-50.06667	71.01000	-272.30000	0.00000
19.04.2018 02:00	0.08767	4.69083	82.73333		-48.20500	67.44000	-272.20000	0.00000
19.04.2018 03:00	0.26867	3.87467	85.48333		-49.26833	56.43000	-272.23333	0.00000
19.04.2018 04:00	0.11367	3.14517	88.66667		-48.87167	44.35000	-271.70000	0.00000
19.04.2018 05:00	0.05817	2.76417	90.70000		-44.11000	30.32000	-270.73333	0.00000
19.04.2018 06:00	0.51533	4.37983	83.88000		4.84217	6.32500	-270.73333	0.00000
19.04.2018 07:00	0.13417	8.24750	67.69167		100.64167	-6.10000	-269.38333	0.00000
19.04.2018 08:00	0.60483	10.09667	60.82000		226.28333	-10.09000	-257.08333	0.00000
19.04.2018 09:00	0.70633	12.52667	52.60833		338.85000	-12.28000	-234.53333	0.00000
19.04.2018 10:00	0.69900	15.42000	47.03833		428.93333	-14.12000	-186.28333	0.00000
19.04.2018 11:00	0.95933	17.92000	43.66333		480.85000	-14.91000	-124.86667	0.00000
19.04.2018 12:00	1.01783	20.81500	34.13167		493.01667	-16.85000	-66.68333	0.00000
19.04.2018 13:00	1.93133	22.47333	22.06000		460.86667	-18.33000	-12.54183	0.00000
19.04.2018 14:00	1.53533	23.14333	21.60500		387.65000	-19.60000	30.05167	0.00000
19.04.2018 15:00	1.15783	23.56667	20.95167		279.60000	-20.61000	58.52167	0.00000
19.04.2018 16:00	1.29983	23.53500	21.57000		81.31667	-20.83000	49.25500	0.00000
19.04.2018 17:00	1.06050	22.85833	24.82667		-7.30167	-20.70000	-10.22800	0.00000
19.04.2018 18:00	2.82467	18.25667	36.66167		-61.91833	-16.08000	-133.36333	0.00000
19.04.2018 19:00	2.86983	16.06333	43.67333		-67.19500	-4.76500	-234.48333	0.00000
19.04.2018 20:00	2.33517	14.27667	49.03500		-64.35667	5.54000	-259.88333	0.00000
19.04.2018 21:00	2.53550	12.96000	52.95000		-63.07333	18.43000	-267.76667	0.00000
19.04.2018 22:00	2.27800	11.96333	56.28167		-61.05833	33.06000	-271.46667	0.00000
19.04.2018 23:00	2.15933	11.08167	59.50333		-60.01167	48.22000	-273.46667	0.00000
20.04.2018 00:00	1.73783	10.22667	62.76167		-57.41167	67.26000	-273.41667	0.00000
20.04.2018 01:00	1.11250	9.09333	67.61667		-51.94000	73.18000	-273.81667	0.00000
20.04.2018 02:00	0.53350	6.68817	77.67667		-49.24833	65.54000	-273.56667	0.00000
20.04.2018 03:00	0.19667	5.51417	82.78333		-47.50500	54.90000	-273.46667	0.00000
20.04.2018 04:00	0.22483	4.71050	86.05000		-47.46333	42.02000	-273.40000	0.00000
20.04.2018 05:00	0.41867	4.51900	87.70000		-42.12500	26.92000	-272.96667	0.00000
20.04.2018 06:00	0.66817	6.06333	81.20500		4.70467	9.26000	-272.46667	0.00000
20.04.2018 07:00	0.59667	8.65950	71.50000		104.08167	-5.66300	-270.83333	0.00000
20.04.2018 08:00	0.39017	11.98500	61.30167		224.91667	-9.25000	-258.51667	0.00000
20.04.2018 09:00	0.68217	14.44667	55.15167		341.36667	-10.83000	-231.86667	0.00000
20.04.2018 10:00	0.67300	16.99000	49.22667		433.31667	-11.62000	-185.41667	0.00000
20.04.2018 11:00	0.90433	19.69167	43.61667		489.60000	-12.28000	-125.21667	0.00000
20.04.2018 12:00	1.15433	22.68833	32.55333		502.40000	-12.89000	-61.56500	0.00000
20.04.2018 13:00	1.74700	24.44667	22.64500		471.78333	-14.21000	-11.79800	0.00000
20.04.2018 14:00	1.48783	25.01500	21.24333		402.28333	-15.52000	33.13500	0.00000
20.04.2018 15:00	1.42667	25.26500	20.06500		292.08333	-16.09000	43.23500	0.00000
20.04.2018 16:00	0.95650	25.49333	19.38667		126.08333	-16.66000	33.17667	0.00000
20.04.2018 17:00	1.66750	23.63500	25.70667		-1.80383	-16.71000	-1.52200	0.00000
20.04.2018 18:00	3.48283	19.47500	32.83000		-65.54000	-12.22000	-137.56500	0.00000
20.04.2018 19:00	3.10433	17.70167	36.67500		-66.38500	-3.67000	-228.60000	0.00000
20.04.2018 20:00	2.78167	15.91833	42.45167		-64.44167	6.06400	-255.86667	0.00000
20.04.2018 21:00	2.03283	14.44500	47.31833		-60.39000	17.55000	-266.16667	0.00000
20.04.2018 22:00	2.18867	13.05500	52.96333		-58.05333	32.10000	-270.85000	0.00000
20.04.2018 23:00	1.26033	11.71833	58.46833		-53.91500	47.89000	-273.20000	0.00000
21.04.2018 00:00	0.38267	9.00833	71.13667		-43.96000	49.64000	-273.21667	0.00000
21.04.2018 01:00	0.28317	7.89850	76.89500		-44.69500	54.67000	-273.56667	0.00000
21.04.2018 02:00	0.13650	6.74933	81.74167		-44.68000	47.76000	-274.13333	0.00000
21.04.2018 03:00	0.34250	6.50467	84.03333		-45.62667	42.04000	-273.95000	0.00000
21.04.2018 04:00	0.35767	5.81717	86.66667		-45.22500	32.80000	-273.26667	0.00000
21.04.2018 05:00	0.14267	5.10450	89.35000		-38.27833	24.34000	-273.83333	0.00000
21.04.2018 06:00	0.19483	8.01000	77.98333		11.09533	11.50000	-273.53333	0.00000
21.04.2018 07:00	0.64950	10.13333	70.28667		114.33167	-1.50300	-269.96667	0.00000
21.04.2018 08:00	0.44917	13.50167	58.63000		235.93333	-6.53400	-257.61667	0.00000
21.04.2018 09:00	0.70733	16.03833	53.86667		346.71667	-8.46000	-230.06667	0.00000
21.04.2018 10:00	0.88600	18.62333	45.45167		438.73333	-10.00000	-187.18333	0.00000
21.04.2018 11:00	0.68983	21.46000	38.31833		497.63333	-10.83000	-128.96667	0.00000
21.04.2018 12:00	0.85133	24.47167	24.58500		510.76667	-11.97000	-61.65000	0.00000
21.04.2018 13:00	0.88767	25.29667	21.45667		475.61667	-11.75000	-12.76533	0.00000
21.04.2018 14:00	1.15500	25.62333	20.37500		404.35000	-13.90000	14.14500	0.00000
21.04.2018 15:00	0.96033	26.02667	19.90167		294.70000	-14.56000	17.60167	0.00000
21.04.2018 16:00	0.93950	25.78833	21.73167		98.07167	-15.66000	5.05850	0.00000
21.04.2018 17:00	0.95433	24.61500	25.08000		-0.80283	-13.15000	-45.05000	0.00000
21.04.2018 18:00	2.65983	20.72500	34.14833		-56.20500	-7.18400	-133.68333	0.00000
21.04.2018 19:00	4.01167	18.13500	41.28667		-64.52167	-0.03300	-225.76667	0.00000
21.04.2018 20:00	3.42700	16.76000	45.59167		-64.07833	7.86100	-253.78333	0.00000
21.04.2018 21:00	2.55600	15.65000	49.22500		-59.40333	20.53000	-263.20000	0.00000
21.04.2018 22:00	2.46100	14.79167	52.70333		-57.46333	34.02000	-268.25000	0.00000
21.04.2018 23:00	1.77183	13.76833	57.37833		-52.12667	39.07000	-271.06667	0.00000
22.04.2018 00:00	1.65000	12.62167	62.40667		-51.21833	40.49000	-272.13333	0.00000
22.04.2018 01:00	0.86233	10.98167	69.63500		-44.53833	53.63000	-274.45000	0.00000
22.04.2018 02:00	0.33017	9.18333	78.05333		-41.12833	48.72000	-274.85000	0.00000
22.04.2018 03:00	0.77300	8.82667	79.54167		-41.84500	29.99000	-274.41667	0.00000
22.04.2018 04:00	0.36050	7.69583	83.96667		-39.86167	26.02000	-274.58333	0.00000
22.04.2018 05:00	0.17733	7.19850	86.73333		-33.43667	17.90000	-274.35000	0.00000
22.04.2018 06:00	0.57583	8.79833	81.30500		12.55500	4.89700	-273.96667	0.00000
22.04.2018 07:00	0.20217	12.15167	68.34667		110.61333	-3.60400	-271.65000	0.00000
22.04.2018 08:00	0.65833	14.10667	63.26833		227.16667	-6.97000	-259.05000	0.00000
22.04.2018 09:00	0.78567	16.80667	56.05167		340.91667	-6.57800	-233.88333	0.00000
22.04.2018 10:00	0.77167	19.53167	50.69000		436.13333	-11.19000	-192.56667	0.00000
22.04.2018 11:00	0.63650	22.37167	42.09167		457.23333	-11.39000	-128.76667	0.00000
22.04.2018 12:00	0.86267	23.86333	30.29667		399.46667	-9.38000	-105.46667	0.00000
22.04.2018 13:00	1.06733	24.61833	26.93167		393.75000	-8.68000	-80.20667	0.00000
22.04.2018 14:00	0.90233	24.71500	26.47167		242.17000	-7.32200	-71.48500	0.00000
22.04.2018 15:00	1.02917	25.29500	26.58167		265.30000	-6.66500	-77.10167	0.00000
22.04.2018 16:00	1.00117	24.68667	29.50000		123.03167	-6.18200	-86.06000	0.00000
22.04.2018 17:00	1.06717	23.62333	32.97167		21.81167	-6.22800	-106.56667	0.00000
22.04.2018 18:00	1.14333	21.25833	41.80333		-35.03667	-5.21500	-162.61667	0.00000
22.04.2018 19:00	3.00517	18.21167	49.60833		-52.39667	-1.48300	-230.73333	0.00000
22.04.2018 20:00	2.66717	16.81500	53.15333		-57.28833	4.04000	-254.81667	0.00000
22.04.2018 21:00	2.33433	15.87667	55.72833		-56.01333	8.69000	-264.73333	0.00000
22.04.2018 22:00	2.40533	14.69500	59.70000		-55.12167	21.28000	-268.91667	0.00000
22.04.2018 23:00	1.69133	13.90000	62.70000		-52.63667	21.42000	-271.50000	0.00000
23.04.2018 00:00	1.47983	12.79333	67.29333		-44.94833	20.54000	-271.88333	0.00000
23.04.2018 01:00	0.92967	11.52833	72.43667		-39.17667	47.00000	-274.63333	0.00000
23.04.2018 02:00	0.81267	10.06667	80.89667		-39.93833	47.00000	-275.03333	0.00000
23.04.2018 03:00	0.56417	9.30667	83.00000		-39.04000	47.00000	-274.80000	0.00000
23.04.2018 04:00	0.15200	8.06483	87.81667		-37.89167	47.00000	-274.78333	0.13000
23.04.2018 05:00	0.47017	8.93833	86.56667		-11.42983	47.00000	-275.28333	5.72000
23.04.2018 06:00	0.50633	10.32667	81.90167		17.63600	47.00000	-275.15000	0.91000
23.04.2018 07:00	0.55617	12.99000	70.68167		121.14833	47.00000	-271.51667	1.17000
23.04.2018 08:00	0.85283	15.06167	63.21833		231.58333	47.00000	-259.83333	0.65000
23.04.2018 09:00	0.54550	18.20833	52.64667		346.93333	47.00000	-232.63333	0.00000
23.04.2018 10:00	0.63567	21.50833	41.96167		431.70000	47.00000	-181.45000	0.00000
23.04.2018 11:00	1.12350	22.76167	32.78333		389.90000	47.00000	-131.13333	0.13000
23.04.2018 12:00	1.25933	22.88000	31.73000		381.70000	47.00000	-138.30000	0.00000
23.04.2018 13:00	1.22050	23.80667	29.22500		472.60000	47.00000	-106.03333	0.13000
23.04.2018 14:00	1.21500	23.97333	28.63000		300.75000	47.00000	-85.03833	0.00000
23.04.2018 15:00	1.32467	23.37000	30.80000		148.49333	47.00000	-128.56667	0.00000
23.04.2018 16:00	1.45650	23.36500	30.84667		134.55000	47.00000	-147.81667	0.00000
23.04.2018 17:00	1.04983	22.15167	32.48833		42.48167	47.00000	-158.01667	0.00000
23.04.2018 18:00	1.66800	20.43000	37.82000		-13.88233	47.00000	-214.51667	0.00000
23.04.2018 19:00	3.67767	16.09833	63.56167		-78.12000	47.00000	-248.08333	0.00000
23.04.2018 20:00	2.55250	14.90167	67.49500		-25.36667	47.00000	-262.50000	0.00000
23.04.2018 21:00	1.92700	14.42000	68.14500		-32.72167	47.00000	-269.08333	0.00000
23.04.2018 22:00	1.31333	11.87667	83.29000		-41.41833	47.00000	-270.93333	0.00000
23.04.2018 23:00	0.67567	10.93333	92.66667		-20.49500	47.00000	-273.61667	0.00000
24.04.2018 00:00	0.65733	10.64833	92.21667		-18.51000	47.00000	-273.78333	0.00000
24.04.2018 01:00	0.46083	10.53667	93.76667		-14.78333	47.00000	-274.56667	0.00000
24.04.2018 02:00	0.42617	10.66667	93.76667		-15.69167	47.00000	-274.75000	0.00000
24.04.2018 03:00	0.47400	10.70167	93.63333		-14.56833	47.00000	-274.98333	0.00000
24.04.2018 04:00	0.37183	10.71167	93.80000		-14.43167	47.00000	-275.10000	0.00000
24.04.2018 05:00	0.81333	10.73167	92.30000		-17.20667	47.00000	-275.10000	0.00000
24.04.2018 06:00	0.93467	11.00333	91.08333		1.72967	47.00000	-274.76667	0.00000
24.04.2018 07:00	0.70567	11.77500	87.55000		48.68833	47.00000	-273.23333	0.00000
24.04.2018 08:00	0.50550	12.73167	83.20000		83.33833	47.00000	-270.58333	0.00000
24.04.2018 09:00	0.54017	13.59667	79.45000		136.55000	47.00000	-265.28333	0.00000
24.04.2018 10:00	1.03033	15.19667	70.95000		374.28333	47.00000	-243.41667	0.00000
24.04.2018 11:00	0.63917	15.39167	68.89667		143.71333	47.00000	-227.38333	0.00000
24.04.2018 12:00	0.85567	16.27000	63.84667		292.40500	47.00000	-234.83333	0.00000
24.04.2018 13:00	1.18217	18.11167	54.99333		479.98333	47.00000	-190.35000	0.00000
24.04.2018 14:00	1.12117	19.36000	47.37167		428.20000	47.00000	-131.21667	0.00000
24.04.2018 15:00	1.36033	19.98167	44.37333		287.90000	47.00000	-115.93333	0.00000
24.04.2018 16:00	1.51950	20.05667	44.70333		68.69333	47.00000	-135.93333	0.00000
24.04.2018 17:00	0.85483	20.10667	45.16167		5.13833	47.00000	-160.78333	0.00000
24.04.2018 18:00	2.73883	16.48333	60.53167		-63.05167	47.00000	-202.75000	0.00000
24.04.2018 19:00	2.61200	14.50167	69.21500		-58.98833	47.00000	-255.56667	0.00000
24.04.2018 20:00	2.59300	13.52833	71.38833		-61.02667	47.00000	-267.16667	0.00000
24.04.2018 21:00	2.02383	12.60667	73.95333		-57.91333	47.00000	-271.03333	0.00000
24.04.2018 22:00	1.84217	11.74000	76.81500		-54.98000	47.00000	-273.33333	0.00000
24.04.2018 23:00	1.47050	10.77667	80.58000		-53.80000	47.00000	-274.38333	0.00000
25.04.2018 00:00	1.16533	9.72667	84.11667		-51.70000	47.00000	-274.96667	0.00000
25.04.2018 01:00	0.54117	8.12050	90.26667		-49.32500	47.00000	-276.16667	0.00000
25.04.2018 02:00	0.42167	7.49467	91.98333		-49.84833	47.00000	-276.25000	0.00000
25.04.2018 03:00	0.59917	6.75483	93.23333		-48.44833	47.00000	-276.70000	0.00000
